ppo,ac,random,baseline
1572.6035057902336,-86.99758183956146,-111.0,-102.79840576648712
1497.183279812336,-103.0,-342.1288275718689,-133.34363269805908
1828.6415194869041,-67.10718667507172,-111.0,-102.0
-100.57137298583984,-60.69788283109665,-111.21702444553375,-181.53585994243622
1669.3125881552696,-20.399416148662567,-100.0,-106.63165009021759
843.3362286090851,-103.0,-138.60563910007477,-121.9138252735138
1621.463958799839,-81.64737915992737,-107.60563910007477,-102.0
767.19132989645,-80.15707272291183,-100.0,-114.81322801113129
1767.7114821076393,-77.10391563177109,-180.0,-102.0
1617.4767456054688,-32.824591875076294,-314.9377820491791,-109.49551379680634
2022.5403689146042,-61.41562247276306,-100.0,-110.37002778053284
1502.9743644595146,-70.52020454406738,-131.0,-146.73446667194366
1409.6191512346268,-103.0,-157.0,-145.29995834827423
-114.47218751907349,-103.0,-100.0,-105.50539541244507
2481.350794136524,-81.75628185272217,-100.0,-128.76901268959045
-101.47218751907349,-11.882724344730377,-357.60563910007477,-163.63033318519592
1436.1654000282288,-13.336767077445984,-100.0,-115.72057914733887
1494.1723402738571,-14.738825678825378,-107.60563910007477,-102.0
1159.1370099782944,-37.91283297538757,-600.0,-108.21702444553375
2554.7453070282936,-37.04550915956497,-147.60563910007477,-109.28645491600037
1281.0716316103935,-66.54758924245834,-100.0,-122.00994288921356
873.0791229009628,-103.0,-200.0,-113.7322473526001
2278.800267994404,55.889734864234924,-118.93778204917908,-102.0
1046.4182775616646,-57.247718811035156,-130.0,-115.84683930873871
1960.062705039978,-44.516670644283295,-300.0,-173.2819105386734
1667.9089350700378,-34.20998364686966,-314.59291100502014,-116.51665556430817
1934.9042571783066,-64.36625802516937,-135.0,-139.14373230934143
1712.5382455587387,-45.53906977176666,-111.0,-121.9138252735138
2186.1459007263184,0.8368513584136963,-111.74053144454956,-112.79296326637268
1295.4268860816956,-45.50586026906967,-300.0,-106.19855010509491
1597.291563987732,-103.0,-100.0,-101.30570459365845
1669.4859546422958,-103.0,-111.0,-124.60563910007477
1258.301447212696,-69.06744837760925,-110.0,-108.21702444553375
-117.1288275718689,-103.0,-300.0,-125.06537127494812
1976.4343091845512,-37.65616297721863,-620.0,-124.60563910007477
1591.775318145752,-65.82788217067719,-300.0,-120.84198427200317
1503.262249648571,-80.38240051269531,-100.0,-101.30570459365845
1836.3570879101753,-75.79006499052048,-600.0,-102.0
1553.9529259204865,-49.74318045377731,-350.0,-120.00274550914764
872.305214881897,-78.19402903318405,-290.0,-102.0
1669.1695365905762,-75.01845985651016,-100.0,-147.55239951610565
1682.1077120304108,-64.91527205705643,-510.0,-102.0
1756.265712082386,-68.61056417226791,-100.0,-102.87030637264252
1615.9315041303635,-103.0,-142.0,-117.17900890111923
-112.21702444553375,-103.0,-650.0,-141.84287059307098
-103.8987067937851,-58.196360766887665,-100.0,-127.31040549278259
1016.5843144059181,-46.47567397356033,-600.0,-126.23958933353424
1521.4405275583267,-83.4508216381073,-100.0,-119.16378486156464
1370.1596892476082,-103.0,-100.0,-107.52521061897278
1861.9232437610626,-56.292987644672394,-100.0,-116.24995958805084
1368.837593615055,-103.0,-100.0,-102.0
